Países,Quantidade (KG),Valor (US$),Ano
Croácia,0.0,0.0,2006
Cuba,0.0,0.0,2006
Emirados Árabes Unidos,0.0,0.0,2006
Eslovênia,0.0,0.0,2006
Espanha,250377.0,916775.0,2006
Estados Unidos,1800.0,4419.0,2006
França,1096043.0,11085410.0,2006
Geórgia,0.0,0.0,2006
Granada,0.0,0.0,2006
Grécia,0.0,0.0,2006
Hong Kong,0.0,0.0,2006
Hungria,0.0,0.0,2006
Indonésia,0.0,0.0,2006
Irlanda,0.0,0.0,2006
Israel,2250.0,6382.0,2006
Itália,1410249.0,4279286.0,2006
Luxemburgo,0.0,0.0,2006
México,0.0,0.0,2006
Moldávia,0.0,0.0,2006
Nova Zelândia,0.0,0.0,2006
Países Baixos,0.0,0.0,2006
Panamá,0.0,0.0,2006
Peru,0.0,0.0,2006
Portugal,35035.0,146528.0,2006
Reino Unido,0.0,0.0,2006
Romênia,0.0,0.0,2006
Suíça,0.0,0.0,2006
Tunísia,0.0,0.0,2006
Ucrânia,0.0,0.0,2006
Uruguai,10755.0,51557.0,2006
Não consta na tabela,0.0,0.0,2006
Não declarados,0.0,0.0,2006
Outros,7389.0,27891.0,2006
Africa do Sul,90.0,1073.0,2007
Alemanha,1980.0,11786.0,2007
Argentina,556320.0,1441196.0,2007
Austrália,855.0,7491.0,2007
Áustria,0.0,0.0,2007
Bermudas,0.0,0.0,2007
Bahamas,0.0,0.0,2007
Bélgica,0.0,0.0,2007
Brasil,4092.0,22079.0,2007
Bulgária,0.0,0.0,2007
Canada,0.0,0.0,2007
Chile,49400.0,159012.0,2007
Croácia,0.0,0.0,2007
Cuba,0.0,0.0,2007
Emirados Árabes Unidos,0.0,0.0,2007
Eslovênia,0.0,0.0,2007
Espanha,254317.0,1003934.0,2007
Estados Unidos,3240.0,8865.0,2007
França,1079332.0,10860013.0,2007
Geórgia,0.0,0.0,2007
Granada,0.0,0.0,2007
Grécia,0.0,0.0,2007
Hong Kong,0.0,0.0,2007
Hungria,0.0,0.0,2007
Indonésia,0.0,0.0,2007
Irlanda,0.0,0.0,2007
Israel,5220.0,22638.0,2007
Itália,1236636.0,4541086.0,2007
Luxemburgo,0.0,0.0,2007
México,0.0,0.0,2007
Moldávia,0.0,0.0,2007
Nova Zelândia,0.0,0.0,2007
Países Baixos,0.0,0.0,2007
Panamá,0.0,0.0,2007
Peru,0.0,0.0,2007
Portugal,38385.0,181318.0,2007
Reino Unido,0.0,0.0,2007
Romênia,0.0,0.0,2007
Suíça,0.0,0.0,2007
Tunísia,0.0,0.0,2007
Ucrânia,0.0,0.0,2007
Uruguai,7807.0,20021.0,2007
Não consta na tabela,0.0,0.0,2007
Não declarados,0.0,0.0,2007
Outros,7338.0,42896.0,2007
Africa do Sul,9212.0,30630.0,2008
Alemanha,1959.0,12516.0,2008
Argentina,1015357.0,3094003.0,2008
Austrália,495.0,3343.0,2008
Áustria,756.0,6680.0,2008
Bermudas,0.0,0.0,2008
Bahamas,0.0,0.0,2008
Bélgica,0.0,0.0,2008
Brasil,1072.0,7645.0,2008
Bulgária,0.0,0.0,2008
Canada,0.0,0.0,2008
Chile,84673.0,234038.0,2008
Croácia,0.0,0.0,2008
Cuba,0.0,0.0,2008
Emirados Árabes Unidos,0.0,0.0,2008
Eslovênia,0.0,0.0,2008
Espanha,266955.0,1179471.0,2008
Estados Unidos,12417.0,34991.0,2008
França,991608.0,10773247.0,2008
Geórgia,0.0,0.0,2008
Granada,0.0,0.0,2008
Grécia,0.0,0.0,2008
Hong Kong,0.0,0.0,2008
Hungria,0.0,0.0,2008
Indonésia,0.0,0.0,2008
Irlanda,0.0,0.0,2008
Israel,1350.0,6912.0,2008
Itália,1051675.0,4474690.0,2008
Luxemburgo,0.0,0.0,2008
México,0.0,0.0,2008
Moldávia,0.0,0.0,2008
Nova Zelândia,315.0,3921.0,2008
Países Baixos,0.0,0.0,2008
Panamá,0.0,0.0,2008
Peru,0.0,0.0,2008
Portugal,62471.0,273717.0,2008
Reino Unido,0.0,0.0,2008
Romênia,0.0,0.0,2008
Suíça,0.0,0.0,2008
Tunísia,0.0,0.0,2008
Ucrânia,0.0,0.0,2008
Uruguai,1755.0,8372.0,2008
Não consta na tabela,0.0,0.0,2008
Não declarados,0.0,0.0,2008
Outros,0.0,0.0,2008
Africa do Sul,10381.0,42463.0,2009
Alemanha,1170.0,8434.0,2009
Argentina,894550.0,2730102.0,2009
Austrália,225.0,2108.0,2009
Áustria,0.0,0.0,2009
Bermudas,0.0,0.0,2009
Bahamas,0.0,0.0,2009
Bélgica,0.0,0.0,2009
Brasil,0.0,0.0,2009
Bulgária,0.0,0.0,2009
Canada,0.0,0.0,2009
Chile,39533.0,165731.0,2009
Croácia,0.0,0.0,2009
Cuba,0.0,0.0,2009
Emirados Árabes Unidos,0.0,0.0,2009
Eslovênia,0.0,0.0,2009
Espanha,388452.0,1397582.0,2009
Estados Unidos,7119.0,25952.0,2009
França,1130768.0,11933677.0,2009
Geórgia,0.0,0.0,2009
Granada,0.0,0.0,2009
Grécia,0.0,0.0,2009
Hong Kong,0.0,0.0,2009
Hungria,0.0,0.0,2009
Indonésia,0.0,0.0,2009
Irlanda,0.0,0.0,2009
Israel,0.0,0.0,2009
Itália,693765.0,2984665.0,2009
Luxemburgo,0.0,0.0,2009
México,0.0,0.0,2009
Moldávia,0.0,0.0,2009
Nova Zelândia,630.0,5106.0,2009
Países Baixos,0.0,0.0,2009
Panamá,0.0,0.0,2009
Peru,0.0,0.0,2009
Portugal,31170.0,164404.0,2009
Reino Unido,0.0,0.0,2009
Romênia,0.0,0.0,2009
Suíça,0.0,0.0,2009
Tunísia,0.0,0.0,2009
Ucrânia,0.0,0.0,2009
Uruguai,900.0,10200.0,2009
Não consta na tabela,0.0,0.0,2009
Não declarados,0.0,0.0,2009
Outros,972.0,2665.0,2009
Africa do Sul,8121.0,37035.0,2010
Alemanha,1116.0,5753.0,2010
Argentina,1086901.0,3583463.0,2010
Austrália,0.0,0.0,2010
Áustria,0.0,0.0,2010
Bermudas,0.0,0.0,2010
Bahamas,0.0,0.0,2010
Bélgica,0.0,0.0,2010
Brasil,468.0,62570.0,2010
Bulgária,0.0,0.0,2010
Canada,0.0,0.0,2010
Chile,68562.0,243004.0,2010
Croácia,0.0,0.0,2010
Cuba,0.0,0.0,2010
Emirados Árabes Unidos,0.0,0.0,2010
Eslovênia,0.0,0.0,2010
Espanha,512539.0,1904476.0,2010
Estados Unidos,11387.0,49664.0,2010
França,1462949.0,17012302.0,2010
Geórgia,0.0,0.0,2010
Granada,0.0,0.0,2010
Grécia,0.0,0.0,2010
Hong Kong,0.0,0.0,2010
Hungria,0.0,0.0,2010
Indonésia,0.0,0.0,2010
Irlanda,0.0,0.0,2010
Israel,1224.0,5467.0,2010
Itália,1079836.0,4703738.0,2010
Luxemburgo,0.0,0.0,2010
México,396.0,834.0,2010
Moldávia,0.0,0.0,2010
Nova Zelândia,720.0,6858.0,2010
Países Baixos,0.0,0.0,2010
Panamá,0.0,0.0,2010
Peru,0.0,0.0,2010
Portugal,74184.0,326868.0,2010
Reino Unido,0.0,0.0,2010
Romênia,0.0,0.0,2010
Suíça,0.0,0.0,2010
Tunísia,0.0,0.0,2010
Ucrânia,0.0,0.0,2010
Uruguai,5850.0,19080.0,2010
Não consta na tabela,0.0,0.0,2010
Não declarados,0.0,0.0,2010
Outros,0.0,0.0,2010
Africa do Sul,20213.0,123099.0,2011
Alemanha,810.0,8800.0,2011
Argentina,997492.0,3818944.0,2011
Austrália,45.0,174.0,2011
Áustria,0.0,0.0,2011
Bermudas,0.0,0.0,2011
Bahamas,0.0,0.0,2011
Bélgica,0.0,0.0,2011
Brasil,6210.0,52984.0,2011
Bulgária,0.0,0.0,2011
Canada,0.0,0.0,2011
Chile,66639.0,248691.0,2011
Croácia,0.0,0.0,2011
Cuba,0.0,0.0,2011
Emirados Árabes Unidos,0.0,0.0,2011
Eslovênia,0.0,0.0,2011
Espanha,831585.0,3017324.0,2011
Estados Unidos,4553.0,15458.0,2011
França,1802575.0,20020633.0,2011
Geórgia,0.0,0.0,2011
Granada,0.0,0.0,2011
Grécia,0.0,0.0,2011
Hong Kong,0.0,0.0,2011
Hungria,0.0,0.0,2011
Indonésia,0.0,0.0,2011
Irlanda,0.0,0.0,2011
Israel,990.0,11627.0,2011
Itália,1137610.0,4966429.0,2011
Luxemburgo,0.0,0.0,2011
México,0.0,0.0,2011
Moldávia,0.0,0.0,2011
Nova Zelândia,135.0,861.0,2011
Países Baixos,0.0,0.0,2011
Panamá,0.0,0.0,2011
Peru,0.0,0.0,2011
Portugal,53756.0,317547.0,2011
Reino Unido,0.0,0.0,2011
Romênia,0.0,0.0,2011
Suíça,0.0,0.0,2011
Tunísia,870.0,2091.0,2011
Ucrânia,0.0,0.0,2011
Uruguai,135.0,932.0,2011
Não consta na tabela,0.0,0.0,2011
Não declarados,0.0,0.0,2011
Outros,0.0,0.0,2011
Africa do Sul,24954.0,133975.0,2012
Alemanha,1260.0,9975.0,2012
Argentina,963574.0,3985004.0,2012
Austrália,0.0,0.0,2012
Áustria,180.0,1139.0,2012
Bermudas,0.0,0.0,2012
Bahamas,0.0,0.0,2012
Bélgica,0.0,0.0,2012
Brasil,60601.0,313190.0,2012
Bulgária,0.0,0.0,2012
Canada,0.0,0.0,2012
Chile,137790.0,484791.0,2012
Croácia,0.0,0.0,2012
Cuba,0.0,0.0,2012
Emirados Árabes Unidos,0.0,0.0,2012
Eslovênia,78.0,221.0,2012
Espanha,1054367.0,4537094.0,2012
Estados Unidos,15461.0,88292.0,2012
França,1852431.0,22744192.0,2012
Geórgia,0.0,0.0,2012
Granada,0.0,0.0,2012
Grécia,0.0,0.0,2012
Hong Kong,2607.0,15170.0,2012
Hungria,404.0,1317.0,2012
Indonésia,0.0,0.0,2012
Irlanda,0.0,0.0,2012
Israel,310.0,6552.0,2012
Itália,1123066.0,4953550.0,2012
Luxemburgo,252.0,1115.0,2012
México,0.0,0.0,2012
Moldávia,0.0,0.0,2012
Nova Zelândia,270.0,3046.0,2012
Países Baixos,0.0,0.0,2012
Panamá,0.0,0.0,2012
Peru,0.0,0.0,2012
Portugal,77260.0,382541.0,2012
Reino Unido,0.0,0.0,2012
Romênia,0.0,0.0,2012
Suíça,0.0,0.0,2012
Tunísia,1988.0,4035.0,2012
Ucrânia,0.0,0.0,2012
Uruguai,87.0,600.0,2012
Não consta na tabela,0.0,0.0,2012
Não declarados,0.0,0.0,2012
Outros,0.0,0.0,2012
Africa do Sul,26985.0,158325.0,2013
Alemanha,1247.0,11745.0,2013
Argentina,702963.0,2545215.0,2013
Austrália,30.0,419.0,2013
Áustria,720.0,6050.0,2013
Bermudas,0.0,0.0,2013
Bahamas,0.0,0.0,2013
Bélgica,0.0,0.0,2013
Brasil,10195.0,44337.0,2013
Bulgária,0.0,0.0,2013
Canada,0.0,0.0,2013
Chile,123026.0,478646.0,2013
Croácia,0.0,0.0,2013
Cuba,0.0,0.0,2013
Emirados Árabes Unidos,0.0,0.0,2013
Eslovênia,0.0,0.0,2013
Espanha,850428.0,3917939.0,2013
Estados Unidos,15698.0,50841.0,2013
França,1491052.0,22873679.0,2013
Geórgia,0.0,0.0,2013
Granada,0.0,0.0,2013
Grécia,113.0,222.0,2013
Hong Kong,283.0,1593.0,2013
Hungria,1020.0,2984.0,2013
Indonésia,0.0,0.0,2013
Irlanda,0.0,0.0,2013
Israel,0.0,0.0,2013
Itália,978230.0,4223637.0,2013
Luxemburgo,0.0,0.0,2013
México,0.0,0.0,2013
Moldávia,0.0,0.0,2013
Nova Zelândia,180.0,1950.0,2013
Países Baixos,0.0,0.0,2013
Panamá,0.0,0.0,2013
Peru,0.0,0.0,2013
Portugal,66552.0,331054.0,2013
Reino Unido,0.0,0.0,2013
Romênia,0.0,0.0,2013
Suíça,0.0,0.0,2013
Tunísia,800.0,3887.0,2013
Ucrânia,0.0,0.0,2013
Uruguai,0.0,0.0,2013
Não consta na tabela,0.0,0.0,2013
Não declarados,0.0,0.0,2013
Outros,0.0,0.0,2013
Africa do Sul,18659.0,114275.0,2014
Alemanha,5093.0,34413.0,2014
Argentina,807366.0,3221463.0,2014
Austrália,0.0,0.0,2014
Áustria,698.0,6352.0,2014
Bermudas,0.0,0.0,2014
Bahamas,0.0,0.0,2014
Bélgica,0.0,0.0,2014
Brasil,8606.0,37228.0,2014
Bulgária,222.0,546.0,2014
Canada,0.0,0.0,2014
Chile,133935.0,599993.0,2014
Croácia,0.0,0.0,2014
Cuba,0.0,0.0,2014
Emirados Árabes Unidos,8.0,271.0,2014
Eslovênia,445.0,2329.0,2014
Espanha,925502.0,4519845.0,2014
Estados Unidos,27023.0,101802.0,2014
França,1230946.0,20831149.0,2014
Geórgia,0.0,0.0,2014
Granada,0.0,0.0,2014
Grécia,329.0,1459.0,2014
Hong Kong,0.0,0.0,2014
Hungria,518.0,1715.0,2014
Indonésia,0.0,0.0,2014
Irlanda,0.0,0.0,2014
Israel,0.0,0.0,2014
Itália,1095148.0,4462987.0,2014
Luxemburgo,0.0,0.0,2014
México,0.0,0.0,2014
Moldávia,0.0,0.0,2014
Nova Zelândia,450.0,3023.0,2014
Países Baixos,0.0,0.0,2014
Panamá,0.0,0.0,2014
Peru,305.0,977.0,2014
Portugal,60430.0,316889.0,2014
Reino Unido,0.0,0.0,2014
Romênia,743.0,1011.0,2014
Suíça,0.0,0.0,2014
Tunísia,0.0,0.0,2014
Ucrânia,0.0,0.0,2014
Uruguai,1068.0,3310.0,2014
Não consta na tabela,0.0,0.0,2014
Não declarados,0.0,0.0,2014
Outros,0.0,0.0,2014
Africa do Sul,19686.0,96316.0,2015
Alemanha,3647.0,5589.0,2015
Argentina,490536.0,1814349.0,2015
Austrália,4967.0,15439.0,2015
Áustria,0.0,0.0,2015
Bermudas,0.0,0.0,2015
Bahamas,73.0,684.0,2015
Bélgica,0.0,0.0,2015
Brasil,6383.0,47936.0,2015
Bulgária,4.0,7.0,2015
Canada,0.0,0.0,2015
Chile,236342.0,838250.0,2015
Croácia,225.0,483.0,2015
Cuba,29.0,243.0,2015
Emirados Árabes Unidos,104.0,2005.0,2015
Eslovênia,1058.0,5075.0,2015
Espanha,899587.0,4183324.0,2015
Estados Unidos,18519.0,85864.0,2015
França,1341884.0,21849752.0,2015
Geórgia,0.0,0.0,2015
Granada,0.0,0.0,2015
Grécia,577.0,1574.0,2015
Hong Kong,0.0,0.0,2015
Hungria,0.0,0.0,2015
Indonésia,0.0,0.0,2015
Irlanda,391.0,4062.0,2015
Israel,0.0,0.0,2015
Itália,1017420.0,3670403.0,2015
Luxemburgo,0.0,0.0,2015
México,1154.0,9334.0,2015
Moldávia,0.0,0.0,2015
Nova Zelândia,135.0,1684.0,2015
Países Baixos,0.0,0.0,2015
Panamá,0.0,0.0,2015
Peru,0.0,0.0,2015
Portugal,59472.0,223379.0,2015
Reino Unido,467.0,4211.0,2015
Romênia,488.0,528.0,2015
Suíça,0.0,0.0,2015
Tunísia,0.0,0.0,2015
Ucrânia,0.0,0.0,2015
Uruguai,1760.0,2832.0,2015
Não consta na tabela,0.0,0.0,2015
Não declarados,0.0,0.0,2015
Outros,0.0,0.0,2015
Africa do Sul,7394.0,50715.0,2016
Alemanha,3420.0,8275.0,2016
Argentina,358510.0,1240249.0,2016
Austrália,19182.0,32115.0,2016
Áustria,0.0,0.0,2016
Bermudas,0.0,0.0,2016
Bahamas,60.0,688.0,2016
Bélgica,0.0,0.0,2016
Brasil,1014.0,4936.0,2016
Bulgária,0.0,0.0,2016
Canada,0.0,0.0,2016
Chile,117678.0,523242.0,2016
Croácia,0.0,0.0,2016
Cuba,0.0,0.0,2016
Emirados Árabes Unidos,2371.0,38954.0,2016
Eslovênia,2115.0,9486.0,2016
Espanha,864154.0,3249876.0,2016
Estados Unidos,12343.0,30366.0,2016
França,1171383.0,12017375.0,2016
Geórgia,0.0,0.0,2016
Granada,0.0,0.0,2016
Grécia,0.0,0.0,2016
Hong Kong,0.0,0.0,2016
Hungria,1238.0,5927.0,2016
Indonésia,0.0,0.0,2016
Irlanda,0.0,0.0,2016
Israel,0.0,0.0,2016
Itália,1089617.0,3467993.0,2016
Luxemburgo,0.0,0.0,2016
México,0.0,0.0,2016
Moldávia,0.0,0.0,2016
Nova Zelândia,0.0,0.0,2016
Países Baixos,0.0,0.0,2016
Panamá,0.0,0.0,2016
Peru,0.0,0.0,2016
Portugal,88448.0,321629.0,2016
Reino Unido,0.0,0.0,2016
Romênia,0.0,0.0,2016
Suíça,11.0,711.0,2016
Tunísia,0.0,0.0,2016
Ucrânia,1739.0,2423.0,2016
Uruguai,7880.0,42863.0,2016
Não consta na tabela,0.0,0.0,2016
Não declarados,0.0,0.0,2016
Outros,0.0,0.0,2016
Africa do Sul,4913.0,23919.0,2017
Alemanha,4819.0,37116.0,2017
Argentina,661857.0,2249681.0,2017
Austrália,19198.0,51731.0,2017
Áustria,0.0,0.0,2017
Bermudas,0.0,0.0,2017
Bahamas,519.0,11136.0,2017
Bélgica,923.0,50574.0,2017
Brasil,6166.0,180512.0,2017
Bulgária,3.0,716.0,2017
Canada,0.0,0.0,2017
Chile,304391.0,1350744.0,2017
Croácia,0.0,0.0,2017
Cuba,0.0,0.0,2017
Emirados Árabes Unidos,0.0,0.0,2017
Eslovênia,2093.0,10110.0,2017
Espanha,1493908.0,5592839.0,2017
Estados Unidos,8408.0,226792.0,2017
França,1778528.0,14966946.0,2017
Geórgia,0.0,0.0,2017
Granada,0.0,0.0,2017
Grécia,156.0,277.0,2017
Hong Kong,0.0,0.0,2017
Hungria,1624.0,6960.0,2017
Indonésia,0.0,0.0,2017
Irlanda,0.0,0.0,2017
Israel,0.0,0.0,2017
Itália,3065767.0,5635842.0,2017
Luxemburgo,0.0,0.0,2017
México,0.0,0.0,2017
Moldávia,0.0,0.0,2017
Nova Zelândia,0.0,0.0,2017
Países Baixos,0.0,0.0,2017
Panamá,0.0,0.0,2017
Peru,0.0,0.0,2017
Portugal,123786.0,492083.0,2017
Reino Unido,350.0,2424.0,2017
Romênia,0.0,0.0,2017
Suíça,0.0,0.0,2017
Tunísia,0.0,0.0,2017
Ucrânia,0.0,0.0,2017
Uruguai,1080.0,7920.0,2017
Não consta na tabela,0.0,0.0,2017
Não declarados,0.0,0.0,2017
Outros,0.0,0.0,2017
Africa do Sul,15368.0,74800.0,2018
Alemanha,18376.0,82273.0,2018
Argentina,706478.0,2462909.0,2018
Austrália,57917.0,212199.0,2018
Áustria,1228.0,11638.0,2018
Bermudas,0.0,0.0,2018
Bahamas,169.0,2283.0,2018
Bélgica,0.0,0.0,2018
Brasil,566215.0,162992.0,2018
Bulgária,0.0,0.0,2018
Canada,3852.0,109402.0,2018
Chile,316293.0,1312445.0,2018
Croácia,0.0,0.0,2018
Cuba,0.0,0.0,2018
Emirados Árabes Unidos,0.0,0.0,2018
Eslovênia,1800.0,8860.0,2018
Espanha,1515106.0,5707839.0,2018
Estados Unidos,26405.0,64081.0,2018
França,3637804.0,12678962.0,2018
Geórgia,0.0,0.0,2018
Granada,0.0,0.0,2018
Grécia,0.0,0.0,2018
Hong Kong,0.0,0.0,2018
Hungria,1802.0,5977.0,2018
Indonésia,35.0,271.0,2018
Irlanda,0.0,0.0,2018
Israel,0.0,0.0,2018
Itália,2147490.0,5947967.0,2018
Luxemburgo,208.0,1902.0,2018
México,95.0,777.0,2018
Moldávia,0.0,0.0,2018
Nova Zelândia,0.0,0.0,2018
Países Baixos,305.0,10695.0,2018
Panamá,15057.0,30546.0,2018
Peru,0.0,0.0,2018
Portugal,128802.0,526987.0,2018
Reino Unido,3834.0,104831.0,2018
Romênia,0.0,0.0,2018
Suíça,576.0,4031.0,2018
Tunísia,0.0,0.0,2018
Ucrânia,0.0,0.0,2018
Uruguai,776.0,5786.0,2018
Não consta na tabela,0.0,0.0,2018
Não declarados,0.0,0.0,2018
Outros,0.0,0.0,2018
Africa do Sul,17583.0,72077.0,2019
Alemanha,26853.0,169989.0,2019
Argentina,757716.0,2282614.0,2019
Austrália,16701.0,27592.0,2019
Áustria,1269.0,11571.0,2019
Bermudas,0.0,0.0,2019
Bahamas,0.0,0.0,2019
Bélgica,0.0,0.0,2019
Brasil,15464.0,238268.0,2019
Bulgária,0.0,0.0,2019
Canada,0.0,0.0,2019
Chile,233064.0,912613.0,2019
Croácia,0.0,0.0,2019
Cuba,0.0,0.0,2019
Emirados Árabes Unidos,0.0,0.0,2019
Eslovênia,518.0,2539.0,2019
Espanha,1440241.0,4463736.0,2019
Estados Unidos,13239.0,105197.0,2019
França,1610293.0,13991734.0,2019
Geórgia,0.0,0.0,2019
Granada,0.0,0.0,2019
Grécia,230.0,318.0,2019
Hong Kong,0.0,0.0,2019
Hungria,585.0,1379.0,2019
Indonésia,66.0,529.0,2019
Irlanda,0.0,0.0,2019
Israel,5035.0,17085.0,2019
Itália,1874314.0,4790173.0,2019
Luxemburgo,518.0,4067.0,2019
México,133.0,1104.0,2019
Moldávia,0.0,0.0,2019
Nova Zelândia,72.0,657.0,2019
Países Baixos,827.0,47027.0,2019
Panamá,0.0,0.0,2019
Peru,0.0,0.0,2019
Portugal,144296.0,621259.0,2019
Reino Unido,1320.0,11869.0,2019
Romênia,0.0,0.0,2019
Suíça,0.0,0.0,2019
Tunísia,0.0,0.0,2019
Ucrânia,0.0,0.0,2019
Uruguai,2241.0,22983.0,2019
Não consta na tabela,0.0,0.0,2019
Não declarados,0.0,0.0,2019
Outros,0.0,0.0,2019
Africa do Sul,3574.0,14542.0,2020
Alemanha,21174.0,65359.0,2020
Argentina,469547.0,1304986.0,2020
Austrália,7426.0,15190.0,2020
Áustria,909.0,9399.0,2020
Bermudas,0.0,0.0,2020
Bahamas,0.0,0.0,2020
Bélgica,0.0,0.0,2020
Brasil,3491.0,106310.0,2020
Bulgária,0.0,0.0,2020
Canada,0.0,0.0,2020
Chile,253225.0,775535.0,2020
Croácia,0.0,0.0,2020
Cuba,0.0,0.0,2020
Emirados Árabes Unidos,0.0,0.0,2020
Eslovênia,68.0,327.0,2020
Espanha,1421655.0,3871128.0,2020
Estados Unidos,13255.0,31083.0,2020
França,1116188.0,8814571.0,2020
Geórgia,0.0,0.0,2020
Granada,0.0,0.0,2020
Grécia,0.0,0.0,2020
Hong Kong,72.0,5061.0,2020
Hungria,765.0,2061.0,2020
Indonésia,0.0,0.0,2020
Irlanda,0.0,0.0,2020
Israel,296.0,9540.0,2020
Itália,1524542.0,3544718.0,2020
Luxemburgo,0.0,0.0,2020
México,0.0,0.0,2020
Moldávia,0.0,0.0,2020
Nova Zelândia,0.0,0.0,2020
Países Baixos,3412.0,151690.0,2020
Panamá,0.0,0.0,2020
Peru,0.0,0.0,2020
Portugal,102324.0,324099.0,2020
Reino Unido,2309.0,17975.0,2020
Romênia,0.0,0.0,2020
Suíça,481.0,15222.0,2020
Tunísia,0.0,0.0,2020
Ucrânia,0.0,0.0,2020
Uruguai,2908.0,18124.0,2020
Não consta na tabela,0.0,0.0,2020
Não declarados,0.0,0.0,2020
Outros,0.0,0.0,2020
Africa do Sul,6980.0,36677.0,2021
Alemanha,19977.0,46237.0,2021
Argentina,723847.0,2211657.0,2021
Austrália,8062.0,26208.0,2021
Áustria,90.0,1434.0,2021
Bermudas,70.0,611.0,2021
Bahamas,0.0,0.0,2021
Bélgica,0.0,0.0,2021
Brasil,548.0,3488.0,2021
Bulgária,0.0,0.0,2021
Canada,0.0,0.0,2021
Chile,232948.0,686466.0,2021
Croácia,0.0,0.0,2021
Cuba,0.0,0.0,2021
Emirados Árabes Unidos,0.0,0.0,2021
Eslovênia,450.0,2426.0,2021
Espanha,2016806.0,5732174.0,2021
Estados Unidos,143.0,2173.0,2021
França,1134059.0,12590570.0,2021
Geórgia,0.0,0.0,2021
Granada,0.0,0.0,2021
Grécia,92.0,422.0,2021
Hong Kong,0.0,0.0,2021
Hungria,1142.0,2471.0,2021
Indonésia,0.0,0.0,2021
Irlanda,0.0,0.0,2021
Israel,0.0,0.0,2021
Itália,1093108.0,3142129.0,2021
Luxemburgo,0.0,0.0,2021
México,0.0,0.0,2021
Moldávia,0.0,0.0,2021
Nova Zelândia,0.0,0.0,2021
Países Baixos,0.0,0.0,2021
Panamá,0.0,0.0,2021
Peru,0.0,0.0,2021
Portugal,65238.0,277677.0,2021
Reino Unido,254.0,3016.0,2021
Romênia,432.0,2271.0,2021
Suíça,66.0,376.0,2021
Tunísia,0.0,0.0,2021
Ucrânia,0.0,0.0,2021
Uruguai,8947.0,47217.0,2021
Não consta na tabela,0.0,0.0,2021
Não declarados,0.0,0.0,2021
Outros,0.0,0.0,2021
Africa do Sul,9882.0,64582.0,2022
Alemanha,12447.0,26877.0,2022
Argentina,1333420.0,4123623.0,2022
Austrália,0.0,0.0,2022
Áustria,0.0,0.0,2022
Bermudas,5.0,67.0,2022
Bahamas,0.0,0.0,2022
Bélgica,0.0,0.0,2022
Brasil,0.0,0.0,2022
Bulgária,976.0,1535.0,2022
Canada,54.0,1017.0,2022
Chile,342625.0,959421.0,2022
Croácia,0.0,0.0,2022
Cuba,0.0,0.0,2022
Emirados Árabes Unidos,0.0,0.0,2022
Eslovênia,803.0,2982.0,2022
Espanha,2236061.0,5668798.0,2022
Estados Unidos,181.0,2053.0,2022
França,1268840.0,13164535.0,2022
Geórgia,915.0,2325.0,2022
Granada,0.0,0.0,2022
Grécia,92.0,366.0,2022
Hong Kong,0.0,0.0,2022
Hungria,2090.0,3828.0,2022
Indonésia,0.0,0.0,2022
Irlanda,0.0,0.0,2022
Israel,0.0,0.0,2022
Itália,1169909.0,3356633.0,2022
Luxemburgo,0.0,0.0,2022
México,0.0,0.0,2022
Moldávia,2892.0,3713.0,2022
Nova Zelândia,270.0,3114.0,2022
Países Baixos,0.0,0.0,2022
Panamá,0.0,0.0,2022
Peru,0.0,0.0,2022
Portugal,103443.0,391952.0,2022
Reino Unido,0.0,0.0,2022
Romênia,1914.0,5007.0,2022
Suíça,0.0,0.0,2022
Tunísia,0.0,0.0,2022
Ucrânia,1330.0,1616.0,2022
Uruguai,1206.0,5579.0,2022
Não consta na tabela,0.0,0.0,2022
Não declarados,0.0,0.0,2022
Outros,0.0,0.0,2022
Africa do Sul,7650.0,69382.0,2023
Alemanha,322.0,5111.0,2023
Argentina,839006.0,2765843.0,2023
Austrália,3150.0,10474.0,2023
Áustria,882.0,8833.0,2023
Bermudas,3.0,54.0,2023
Bahamas,0.0,0.0,2023
Bélgica,0.0,0.0,2023
Brasil,7.0,184.0,2023
Bulgária,0.0,0.0,2023
Canada,23.0,279.0,2023
Chile,592991.0,1952709.0,2023
Croácia,0.0,0.0,2023
Cuba,0.0,0.0,2023
Emirados Árabes Unidos,0.0,0.0,2023
Eslovênia,0.0,0.0,2023
Espanha,3438264.0,9801916.0,2023
Estados Unidos,259.0,10273.0,2023
França,1401753.0,20166147.0,2023
Geórgia,0.0,0.0,2023
Granada,2.0,40.0,2023
Grécia,300.0,1757.0,2023
Hong Kong,0.0,0.0,2023
Hungria,0.0,0.0,2023
Indonésia,0.0,0.0,2023
Irlanda,0.0,0.0,2023
Israel,0.0,0.0,2023
Itália,952639.0,3533749.0,2023
Luxemburgo,0.0,0.0,2023
México,0.0,0.0,2023
Moldávia,955.0,1165.0,2023
Nova Zelândia,0.0,0.0,2023
Países Baixos,0.0,0.0,2023
Panamá,0.0,0.0,2023
Peru,0.0,0.0,2023
Portugal,95326.0,386265.0,2023
Reino Unido,1507.0,28581.0,2023
Romênia,743.0,3841.0,2023
Suíça,464.0,34430.0,2023
Tunísia,0.0,0.0,2023
Ucrânia,0.0,0.0,2023
Uruguai,10814.0,45704.0,2023
Não consta na tabela,0.0,0.0,2023
