Países,Quantidade (KG),Valor (US$),Ano
Armênia,0.0,0.0,1993
Austrália,0.0,0.0,1993
Áustria,3580.0,5128.0,1993
Bermudas,0.0,0.0,1993
Bélgica,882.0,1391.0,1993
Bolívia,0.0,0.0,1993
Bósnia-Herzegovina,0.0,0.0,1993
Brasil,0.0,0.0,1993
Bulgária,0.0,0.0,1993
Canada,0.0,0.0,1993
Chile,1633996.0,2655683.0,1993
China,0.0,0.0,1993
"Coreia do Sul, República",0.0,0.0,1993
Croácia,0.0,0.0,1993
Cuba,0.0,0.0,1993
Emirados Árabes Unidos,0.0,0.0,1993
Eslovênia,0.0,0.0,1993
Eslováquia,0.0,0.0,1993
Espanha,48534.0,128664.0,1993
Estados Unidos,77914.0,177471.0,1993
França,924323.0,2132215.0,1993
Geórgia,0.0,0.0,1993
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,1993
Grécia,0.0,0.0,1993
Hong Kong,0.0,0.0,1993
Hungria,0.0,0.0,1993
Indonésia,0.0,0.0,1993
Irlanda,0.0,0.0,1993
Israel,0.0,0.0,1993
Itália,1333424.0,2404136.0,1993
Japão,0.0,0.0,1993
Iugoslávia,8550.0,10500.0,1993
Líbano,0.0,0.0,1993
Luxemburgo,0.0,0.0,1993
Macedônia,0.0,0.0,1993
Marrocos,0.0,0.0,1993
México,0.0,0.0,1993
Moldávia,0.0,0.0,1993
Montenegro,0.0,0.0,1993
Noruega,0.0,0.0,1993
Nova Zelândia,0.0,0.0,1993
Países Baixos (Holanda),0.0,0.0,1993
Panamá,0.0,0.0,1993
Peru,0.0,0.0,1993
Porto Rico,0.0,0.0,1993
Portugal,1678448.0,2873315.0,1993
Reino Unido,0.0,0.0,1993
Republica Dominicana,0.0,0.0,1993
Romênia,0.0,0.0,1993
Rússia,0.0,0.0,1993
San Marino,0.0,0.0,1993
Sérvia,0.0,0.0,1993
Síria,0.0,0.0,1993
Suazilândia,0.0,0.0,1993
Suíça,0.0,0.0,1993
"Tcheca, República",0.0,0.0,1993
Tunísia,0.0,0.0,1993
Turquia,0.0,0.0,1993
Ucrânia,0.0,0.0,1993
Uruguai,33040.0,69221.0,1993
Não consta na tabela,0.0,0.0,1993
Não declarados,0.0,0.0,1993
Outros,146730.0,412893.0,1993
Africa do Sul,0.0,0.0,1994
Alemanha,11047710.0,16068528.0,1994
Argélia,0.0,0.0,1994
Arábia Saudita,0.0,0.0,1994
Argentina,446315.0,730091.0,1994
Armênia,0.0,0.0,1994
Austrália,0.0,0.0,1994
Áustria,910.0,5612.0,1994
Bermudas,0.0,0.0,1994
Bélgica,0.0,0.0,1994
Bolívia,0.0,0.0,1994
Bósnia-Herzegovina,0.0,0.0,1994
Brasil,0.0,0.0,1994
Bulgária,0.0,0.0,1994
Canada,0.0,0.0,1994
Chile,2347724.0,3822138.0,1994
China,0.0,0.0,1994
"Coreia do Sul, República",0.0,0.0,1994
Croácia,0.0,0.0,1994
Cuba,0.0,0.0,1994
Emirados Árabes Unidos,0.0,0.0,1994
Eslovênia,0.0,0.0,1994
Eslováquia,0.0,0.0,1994
Espanha,166267.0,362863.0,1994
Estados Unidos,93789.0,212884.0,1994
França,1821215.0,3935308.0,1994
Geórgia,0.0,0.0,1994
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,1994
Grécia,0.0,0.0,1994
Hong Kong,0.0,0.0,1994
Hungria,0.0,0.0,1994
Indonésia,0.0,0.0,1994
Irlanda,0.0,0.0,1994
Israel,0.0,0.0,1994
Itália,2745848.0,5058009.0,1994
Japão,0.0,0.0,1994
Iugoslávia,25920.0,36000.0,1994
Líbano,0.0,0.0,1994
Luxemburgo,0.0,0.0,1994
Macedônia,0.0,0.0,1994
Marrocos,0.0,0.0,1994
México,0.0,0.0,1994
Moldávia,0.0,0.0,1994
Montenegro,0.0,0.0,1994
Noruega,0.0,0.0,1994
Nova Zelândia,0.0,0.0,1994
Países Baixos (Holanda),0.0,0.0,1994
Panamá,0.0,0.0,1994
Peru,0.0,0.0,1994
Porto Rico,0.0,0.0,1994
Portugal,2549247.0,4471214.0,1994
Reino Unido,0.0,0.0,1994
Republica Dominicana,0.0,0.0,1994
Romênia,0.0,0.0,1994
Rússia,0.0,0.0,1994
San Marino,0.0,0.0,1994
Sérvia,0.0,0.0,1994
Síria,0.0,0.0,1994
Suazilândia,0.0,0.0,1994
Suíça,0.0,0.0,1994
"Tcheca, República",0.0,0.0,1994
Tunísia,0.0,0.0,1994
Turquia,0.0,0.0,1994
Ucrânia,0.0,0.0,1994
Uruguai,35219.0,72528.0,1994
Não consta na tabela,0.0,0.0,1994
Não declarados,0.0,0.0,1994
Outros,174758.0,289230.0,1994
Africa do Sul,0.0,0.0,1995
Alemanha,11919346.0,19758144.0,1995
Argélia,0.0,0.0,1995
Arábia Saudita,0.0,0.0,1995
Argentina,1397904.0,1992083.0,1995
Armênia,0.0,0.0,1995
Austrália,0.0,0.0,1995
Áustria,1080.0,6205.0,1995
Bermudas,0.0,0.0,1995
Bélgica,0.0,0.0,1995
Bolívia,0.0,0.0,1995
Bósnia-Herzegovina,0.0,0.0,1995
Brasil,0.0,0.0,1995
Bulgária,0.0,0.0,1995
Canada,0.0,0.0,1995
Chile,2622381.0,4165531.0,1995
China,0.0,0.0,1995
"Coreia do Sul, República",0.0,0.0,1995
Croácia,0.0,0.0,1995
Cuba,0.0,0.0,1995
Emirados Árabes Unidos,0.0,0.0,1995
Eslovênia,0.0,0.0,1995
Eslováquia,0.0,0.0,1995
Espanha,385466.0,669208.0,1995
Estados Unidos,142331.0,313916.0,1995
França,2043172.0,5026251.0,1995
Geórgia,0.0,0.0,1995
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,1995
Grécia,0.0,0.0,1995
Hong Kong,0.0,0.0,1995
Hungria,0.0,0.0,1995
Indonésia,0.0,0.0,1995
Irlanda,0.0,0.0,1995
Israel,0.0,0.0,1995
Itália,3859353.0,7542440.0,1995
Japão,0.0,0.0,1995
Iugoslávia,51840.0,81408.0,1995
Líbano,0.0,0.0,1995
Luxemburgo,0.0,0.0,1995
Macedônia,0.0,0.0,1995
Marrocos,0.0,0.0,1995
México,0.0,0.0,1995
Moldávia,0.0,0.0,1995
Montenegro,0.0,0.0,1995
Noruega,0.0,0.0,1995
Nova Zelândia,0.0,0.0,1995
Países Baixos (Holanda),0.0,0.0,1995
Panamá,0.0,0.0,1995
Peru,0.0,0.0,1995
Porto Rico,0.0,0.0,1995
Portugal,5442249.0,10703599.0,1995
Reino Unido,0.0,0.0,1995
Republica Dominicana,0.0,0.0,1995
Romênia,0.0,0.0,1995
Rússia,0.0,0.0,1995
San Marino,0.0,0.0,1995
Sérvia,0.0,0.0,1995
Síria,0.0,0.0,1995
Suazilândia,0.0,0.0,1995
Suíça,0.0,0.0,1995
"Tcheca, República",0.0,0.0,1995
Tunísia,0.0,0.0,1995
Turquia,0.0,0.0,1995
Ucrânia,0.0,0.0,1995
Uruguai,33150.0,73695.0,1995
Não consta na tabela,0.0,0.0,1995
Não declarados,0.0,0.0,1995
Outros,200336.0,393140.0,1995
Africa do Sul,0.0,0.0,1996
Alemanha,8680860.0,10629243.0,1996
Argélia,0.0,0.0,1996
Arábia Saudita,0.0,0.0,1996
Argentina,779008.0,1438076.0,1996
Armênia,0.0,0.0,1996
Austrália,0.0,0.0,1996
Áustria,0.0,0.0,1996
Bermudas,0.0,0.0,1996
Bélgica,0.0,0.0,1996
Bolívia,0.0,0.0,1996
Bósnia-Herzegovina,0.0,0.0,1996
Brasil,0.0,0.0,1996
Bulgária,0.0,0.0,1996
Canada,0.0,0.0,1996
Chile,1964361.0,3273873.0,1996
China,0.0,0.0,1996
"Coreia do Sul, República",0.0,0.0,1996
Croácia,0.0,0.0,1996
Cuba,0.0,0.0,1996
Emirados Árabes Unidos,0.0,0.0,1996
Eslovênia,0.0,0.0,1996
Eslováquia,0.0,0.0,1996
Espanha,510076.0,939905.0,1996
Estados Unidos,275864.0,454266.0,1996
França,1917908.0,4370132.0,1996
Geórgia,0.0,0.0,1996
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,1996
Grécia,0.0,0.0,1996
Hong Kong,0.0,0.0,1996
Hungria,0.0,0.0,1996
Indonésia,0.0,0.0,1996
Irlanda,0.0,0.0,1996
Israel,0.0,0.0,1996
Itália,3771901.0,8178592.0,1996
Japão,0.0,0.0,1996
Iugoslávia,0.0,0.0,1996
Líbano,0.0,0.0,1996
Luxemburgo,0.0,0.0,1996
Macedônia,0.0,0.0,1996
Marrocos,0.0,0.0,1996
México,0.0,0.0,1996
Moldávia,0.0,0.0,1996
Montenegro,0.0,0.0,1996
Noruega,0.0,0.0,1996
Nova Zelândia,0.0,0.0,1996
Países Baixos (Holanda),0.0,0.0,1996
Panamá,0.0,0.0,1996
Peru,0.0,0.0,1996
Porto Rico,0.0,0.0,1996
Portugal,4438522.0,9226840.0,1996
Reino Unido,0.0,0.0,1996
Republica Dominicana,0.0,0.0,1996
Romênia,0.0,0.0,1996
Rússia,0.0,0.0,1996
San Marino,0.0,0.0,1996
Sérvia,0.0,0.0,1996
Síria,0.0,0.0,1996
Suazilândia,0.0,0.0,1996
Suíça,0.0,0.0,1996
"Tcheca, República",0.0,0.0,1996
Tunísia,0.0,0.0,1996
Turquia,0.0,0.0,1996
Ucrânia,0.0,0.0,1996
Uruguai,72000.0,164299.0,1996
Não consta na tabela,63755.0,148879.0,1996
Não declarados,21185.0,26664.0,1996
Outros,127039.0,295772.0,1996
Africa do Sul,0.0,0.0,1997
Alemanha,4867017.0,5108215.0,1997
Argélia,0.0,0.0,1997
Arábia Saudita,0.0,0.0,1997
Argentina,1013306.0,2089559.0,1997
Armênia,0.0,0.0,1997
Austrália,0.0,0.0,1997
Áustria,4404.0,10594.0,1997
Bermudas,0.0,0.0,1997
Bélgica,13791.0,95375.0,1997
Bolívia,0.0,0.0,1997
Bósnia-Herzegovina,0.0,0.0,1997
Brasil,0.0,0.0,1997
Bulgária,0.0,0.0,1997
Canada,0.0,0.0,1997
Chile,2951870.0,5453225.0,1997
China,0.0,0.0,1997
"Coreia do Sul, República",0.0,0.0,1997
Croácia,0.0,0.0,1997
Cuba,0.0,0.0,1997
Emirados Árabes Unidos,0.0,0.0,1997
Eslovênia,0.0,0.0,1997
Eslováquia,0.0,0.0,1997
Espanha,352213.0,1142017.0,1997
Estados Unidos,511333.0,1122364.0,1997
França,3388528.0,8771794.0,1997
Geórgia,0.0,0.0,1997
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,1997
Grécia,0.0,0.0,1997
Hong Kong,0.0,0.0,1997
Hungria,0.0,0.0,1997
Indonésia,0.0,0.0,1997
Irlanda,0.0,0.0,1997
Israel,0.0,0.0,1997
Itália,5203832.0,11182645.0,1997
Japão,0.0,0.0,1997
Iugoslávia,0.0,0.0,1997
Líbano,0.0,0.0,1997
Luxemburgo,0.0,0.0,1997
Macedônia,0.0,0.0,1997
Marrocos,0.0,0.0,1997
México,0.0,0.0,1997
Moldávia,0.0,0.0,1997
Montenegro,0.0,0.0,1997
Noruega,0.0,0.0,1997
Nova Zelândia,0.0,0.0,1997
Países Baixos (Holanda),0.0,0.0,1997
Panamá,0.0,0.0,1997
Peru,0.0,0.0,1997
Porto Rico,0.0,0.0,1997
Portugal,5421763.0,12467340.0,1997
Reino Unido,0.0,0.0,1997
Republica Dominicana,0.0,0.0,1997
Romênia,0.0,0.0,1997
Rússia,0.0,0.0,1997
San Marino,0.0,0.0,1997
Sérvia,0.0,0.0,1997
Síria,0.0,0.0,1997
Suazilândia,0.0,0.0,1997
Suíça,0.0,0.0,1997
"Tcheca, República",0.0,0.0,1997
Tunísia,0.0,0.0,1997
Turquia,0.0,0.0,1997
Ucrânia,0.0,0.0,1997
Uruguai,89117.0,209952.0,1997
Não consta na tabela,0.0,0.0,1997
Não declarados,0.0,0.0,1997
Outros,186470.0,548733.0,1997
Africa do Sul,0.0,0.0,1998
Alemanha,3014081.0,4834030.0,1998
Argélia,0.0,0.0,1998
Arábia Saudita,0.0,0.0,1998
Argentina,1295190.0,3073775.0,1998
Armênia,0.0,0.0,1998
Austrália,0.0,0.0,1998
Áustria,8926.0,59378.0,1998
Bermudas,0.0,0.0,1998
Bélgica,9363.0,40899.0,1998
Bolívia,0.0,0.0,1998
Bósnia-Herzegovina,0.0,0.0,1998
Brasil,0.0,0.0,1998
Bulgária,0.0,0.0,1998
Canada,0.0,0.0,1998
Chile,3203054.0,6005098.0,1998
China,0.0,0.0,1998
"Coreia do Sul, República",0.0,0.0,1998
Croácia,0.0,0.0,1998
Cuba,0.0,0.0,1998
Emirados Árabes Unidos,0.0,0.0,1998
Eslovênia,0.0,0.0,1998
Eslováquia,0.0,0.0,1998
Espanha,370580.0,1328280.0,1998
Estados Unidos,381199.0,885162.0,1998
França,3853865.0,12027414.0,1998
Geórgia,0.0,0.0,1998
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,1998
Grécia,0.0,0.0,1998
Hong Kong,0.0,0.0,1998
Hungria,0.0,0.0,1998
Indonésia,0.0,0.0,1998
Irlanda,0.0,0.0,1998
Israel,0.0,0.0,1998
Itália,5481659.0,12837955.0,1998
Japão,0.0,0.0,1998
Iugoslávia,0.0,0.0,1998
Líbano,0.0,0.0,1998
Luxemburgo,0.0,0.0,1998
Macedônia,0.0,0.0,1998
Marrocos,0.0,0.0,1998
México,0.0,0.0,1998
Moldávia,0.0,0.0,1998
Montenegro,0.0,0.0,1998
Noruega,0.0,0.0,1998
Nova Zelândia,0.0,0.0,1998
Países Baixos (Holanda),0.0,0.0,1998
Panamá,0.0,0.0,1998
Peru,0.0,0.0,1998
Porto Rico,0.0,0.0,1998
Portugal,4656474.0,12314487.0,1998
Reino Unido,0.0,0.0,1998
Republica Dominicana,0.0,0.0,1998
Romênia,0.0,0.0,1998
Rússia,0.0,0.0,1998
San Marino,0.0,0.0,1998
Sérvia,0.0,0.0,1998
Síria,0.0,0.0,1998
Suazilândia,0.0,0.0,1998
Suíça,0.0,0.0,1998
"Tcheca, República",0.0,0.0,1998
Tunísia,0.0,0.0,1998
Turquia,0.0,0.0,1998
Ucrânia,0.0,0.0,1998
Uruguai,277989.0,525654.0,1998
Não consta na tabela,0.0,0.0,1998
Não declarados,0.0,0.0,1998
Outros,187919.0,480461.0,1998
Africa do Sul,0.0,0.0,1999
Alemanha,2576557.0,4539354.0,1999
Argélia,0.0,0.0,1999
Arábia Saudita,0.0,0.0,1999
Argentina,2475780.0,5284871.0,1999
Armênia,0.0,0.0,1999
Austrália,0.0,0.0,1999
Áustria,83930.0,661104.0,1999
Bermudas,0.0,0.0,1999
Bélgica,5550.0,23433.0,1999
Bolívia,0.0,0.0,1999
Bósnia-Herzegovina,0.0,0.0,1999
Brasil,0.0,0.0,1999
Bulgária,0.0,0.0,1999
Canada,0.0,0.0,1999
Chile,4312887.0,8756515.0,1999
China,0.0,0.0,1999
"Coreia do Sul, República",0.0,0.0,1999
Croácia,0.0,0.0,1999
Cuba,0.0,0.0,1999
Emirados Árabes Unidos,0.0,0.0,1999
Eslovênia,0.0,0.0,1999
Eslováquia,0.0,0.0,1999
Espanha,396453.0,1906389.0,1999
Estados Unidos,674683.0,992353.0,1999
França,3529422.0,10122865.0,1999
Geórgia,0.0,0.0,1999
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,1999
Grécia,0.0,0.0,1999
Hong Kong,0.0,0.0,1999
Hungria,0.0,0.0,1999
Indonésia,0.0,0.0,1999
Irlanda,0.0,0.0,1999
Israel,0.0,0.0,1999
Itália,6187860.0,14604418.0,1999
Japão,0.0,0.0,1999
Iugoslávia,0.0,0.0,1999
Líbano,0.0,0.0,1999
Luxemburgo,0.0,0.0,1999
Macedônia,0.0,0.0,1999
Marrocos,0.0,0.0,1999
México,0.0,0.0,1999
Moldávia,0.0,0.0,1999
Montenegro,0.0,0.0,1999
Noruega,0.0,0.0,1999
Nova Zelândia,0.0,0.0,1999
Países Baixos (Holanda),0.0,0.0,1999
Panamá,0.0,0.0,1999
Peru,0.0,0.0,1999
Porto Rico,0.0,0.0,1999
Portugal,4408133.0,12406498.0,1999
Reino Unido,0.0,0.0,1999
Republica Dominicana,0.0,0.0,1999
Romênia,0.0,0.0,1999
Rússia,0.0,0.0,1999
San Marino,0.0,0.0,1999
Sérvia,0.0,0.0,1999
Síria,0.0,0.0,1999
Suazilândia,0.0,0.0,1999
Suíça,0.0,0.0,1999
"Tcheca, República",0.0,0.0,1999
Tunísia,0.0,0.0,1999
Turquia,0.0,0.0,1999
Ucrânia,0.0,0.0,1999
Uruguai,1712036.0,2756398.0,1999
Não consta na tabela,0.0,0.0,1999
Não declarados,0.0,0.0,1999
Outros,49646.0,230829.0,1999
Africa do Sul,0.0,0.0,2000
Alemanha,1164724.0,1668539.0,2000
Argélia,0.0,0.0,2000
Arábia Saudita,0.0,0.0,2000
Argentina,2724941.0,6556544.0,2000
Armênia,0.0,0.0,2000
Austrália,130097.0,446892.0,2000
Áustria,0.0,0.0,2000
Bermudas,0.0,0.0,2000
Bélgica,0.0,0.0,2000
Bolívia,0.0,0.0,2000
Bósnia-Herzegovina,0.0,0.0,2000
Brasil,0.0,0.0,2000
Bulgária,0.0,0.0,2000
Canada,0.0,0.0,2000
Chile,5559322.0,12096840.0,2000
China,0.0,0.0,2000
"Coreia do Sul, República",0.0,0.0,2000
Croácia,0.0,0.0,2000
Cuba,0.0,0.0,2000
Emirados Árabes Unidos,0.0,0.0,2000
Eslovênia,0.0,0.0,2000
Eslováquia,0.0,0.0,2000
Espanha,531425.0,1699237.0,2000
Estados Unidos,426442.0,899698.0,2000
França,3431635.0,8467949.0,2000
Geórgia,0.0,0.0,2000
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2000
Grécia,0.0,0.0,2000
Hong Kong,0.0,0.0,2000
Hungria,0.0,0.0,2000
Indonésia,0.0,0.0,2000
Irlanda,0.0,0.0,2000
Israel,0.0,0.0,2000
Itália,8261193.0,16364713.0,2000
Japão,0.0,0.0,2000
Iugoslávia,0.0,0.0,2000
Líbano,0.0,0.0,2000
Luxemburgo,0.0,0.0,2000
Macedônia,0.0,0.0,2000
Marrocos,0.0,0.0,2000
México,0.0,0.0,2000
Moldávia,0.0,0.0,2000
Montenegro,0.0,0.0,2000
Noruega,0.0,0.0,2000
Nova Zelândia,0.0,0.0,2000
Países Baixos (Holanda),0.0,0.0,2000
Panamá,0.0,0.0,2000
Peru,0.0,0.0,2000
Porto Rico,0.0,0.0,2000
Portugal,5011051.0,13191073.0,2000
Reino Unido,0.0,0.0,2000
Republica Dominicana,0.0,0.0,2000
Romênia,0.0,0.0,2000
Rússia,0.0,0.0,2000
San Marino,0.0,0.0,2000
Sérvia,0.0,0.0,2000
Síria,0.0,0.0,2000
Suazilândia,0.0,0.0,2000
Suíça,0.0,0.0,2000
"Tcheca, República",0.0,0.0,2000
Tunísia,0.0,0.0,2000
Turquia,0.0,0.0,2000
Ucrânia,0.0,0.0,2000
Uruguai,1961733.0,3616134.0,2000
Não consta na tabela,0.0,0.0,2000
Não declarados,0.0,0.0,2000
Outros,73451.0,295205.0,2000
Africa do Sul,42661.0,99201.0,2001
Alemanha,909077.0,1169872.0,2001
Argélia,0.0,0.0,2001
Arábia Saudita,0.0,0.0,2001
Argentina,2585537.0,6196286.0,2001
Armênia,0.0,0.0,2001
Austrália,179310.0,636740.0,2001
Áustria,770.0,0.0,2001
Bermudas,0.0,0.0,2001
Bélgica,0.0,0.0,2001
Bolívia,0.0,0.0,2001
Bósnia-Herzegovina,0.0,0.0,2001
Brasil,0.0,0.0,2001
Bulgária,0.0,0.0,2001
Canada,0.0,0.0,2001
Chile,5160203.0,11122691.0,2001
China,0.0,0.0,2001
"Coreia do Sul, República",0.0,0.0,2001
Croácia,0.0,0.0,2001
Cuba,0.0,0.0,2001
Emirados Árabes Unidos,0.0,0.0,2001
Eslovênia,0.0,0.0,2001
Eslováquia,0.0,0.0,2001
Espanha,624644.0,2360928.0,2001
Estados Unidos,374590.0,1036201.0,2001
França,3118460.0,7968430.0,2001
Geórgia,0.0,0.0,2001
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2001
Grécia,0.0,0.0,2001
Hong Kong,0.0,0.0,2001
Hungria,0.0,0.0,2001
Indonésia,0.0,0.0,2001
Irlanda,0.0,0.0,2001
Israel,0.0,0.0,2001
Itália,8113437.0,15592191.0,2001
Japão,0.0,0.0,2001
Iugoslávia,0.0,0.0,2001
Líbano,0.0,0.0,2001
Luxemburgo,0.0,0.0,2001
Macedônia,0.0,0.0,2001
Marrocos,0.0,0.0,2001
México,0.0,0.0,2001
Moldávia,0.0,0.0,2001
Montenegro,0.0,0.0,2001
Noruega,0.0,0.0,2001
Nova Zelândia,0.0,0.0,2001
Países Baixos (Holanda),0.0,0.0,2001
Panamá,0.0,0.0,2001
Peru,0.0,0.0,2001
Porto Rico,0.0,0.0,2001
Portugal,5225372.0,13988909.0,2001
Reino Unido,0.0,0.0,2001
Republica Dominicana,0.0,0.0,2001
Romênia,0.0,0.0,2001
Rússia,0.0,0.0,2001
San Marino,0.0,0.0,2001
Sérvia,0.0,0.0,2001
Síria,0.0,0.0,2001
Suazilândia,0.0,0.0,2001
Suíça,0.0,0.0,2001
"Tcheca, República",0.0,0.0,2001
Tunísia,0.0,0.0,2001
Turquia,0.0,0.0,2001
Ucrânia,0.0,0.0,2001
Uruguai,1668697.0,3122694.0,2001
Não consta na tabela,0.0,0.0,2001
Não declarados,0.0,0.0,2001
Outros,47256.0,201927.0,2001
Africa do Sul,32194.0,106317.0,2002
Alemanha,759712.0,829695.0,2002
Argélia,0.0,0.0,2002
Arábia Saudita,0.0,0.0,2002
Argentina,3867336.0,6894469.0,2002
Armênia,0.0,0.0,2002
Austrália,148916.0,446693.0,2002
Áustria,0.0,0.0,2002
Bermudas,0.0,0.0,2002
Bélgica,0.0,0.0,2002
Bolívia,0.0,0.0,2002
Bósnia-Herzegovina,0.0,0.0,2002
Brasil,0.0,0.0,2002
Bulgária,0.0,0.0,2002
Canada,0.0,0.0,2002
Chile,6200375.0,11626770.0,2002
China,0.0,0.0,2002
"Coreia do Sul, República",0.0,0.0,2002
Croácia,0.0,0.0,2002
Cuba,0.0,0.0,2002
Emirados Árabes Unidos,0.0,0.0,2002
Eslovênia,0.0,0.0,2002
Eslováquia,0.0,0.0,2002
Espanha,435422.0,1503384.0,2002
Estados Unidos,139693.0,357913.0,2002
França,2355088.0,6060888.0,2002
Geórgia,0.0,0.0,2002
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2002
Grécia,0.0,0.0,2002
Hong Kong,0.0,0.0,2002
Hungria,0.0,0.0,2002
Indonésia,0.0,0.0,2002
Irlanda,0.0,0.0,2002
Israel,0.0,0.0,2002
Itália,5878763.0,11408242.0,2002
Japão,0.0,0.0,2002
Iugoslávia,0.0,0.0,2002
Líbano,0.0,0.0,2002
Luxemburgo,0.0,0.0,2002
Macedônia,0.0,0.0,2002
Marrocos,0.0,0.0,2002
México,0.0,0.0,2002
Moldávia,0.0,0.0,2002
Montenegro,0.0,0.0,2002
Noruega,0.0,0.0,2002
Nova Zelândia,0.0,0.0,2002
Países Baixos (Holanda),0.0,0.0,2002
Panamá,0.0,0.0,2002
Peru,0.0,0.0,2002
Porto Rico,0.0,0.0,2002
Portugal,3047860.0,8596328.0,2002
Reino Unido,0.0,0.0,2002
Republica Dominicana,0.0,0.0,2002
Romênia,0.0,0.0,2002
Rússia,0.0,0.0,2002
San Marino,0.0,0.0,2002
Sérvia,0.0,0.0,2002
Síria,0.0,0.0,2002
Suazilândia,0.0,0.0,2002
Suíça,0.0,0.0,2002
"Tcheca, República",0.0,0.0,2002
Tunísia,0.0,0.0,2002
Turquia,0.0,0.0,2002
Ucrânia,0.0,0.0,2002
Uruguai,1247891.0,2082552.0,2002
Não consta na tabela,0.0,0.0,2002
Não declarados,0.0,0.0,2002
Outros,64069.0,256700.0,2002
Africa do Sul,157239.0,305701.0,2003
Alemanha,573198.0,629664.0,2003
Argélia,0.0,0.0,2003
Arábia Saudita,0.0,0.0,2003
Argentina,5720024.0,9653634.0,2003
Armênia,0.0,0.0,2003
Austrália,126441.0,344316.0,2003
Áustria,0.0,0.0,2003
Bermudas,0.0,0.0,2003
Bélgica,0.0,0.0,2003
Bolívia,0.0,0.0,2003
Bósnia-Herzegovina,0.0,0.0,2003
Brasil,0.0,0.0,2003
Bulgária,0.0,0.0,2003
Canada,0.0,0.0,2003
Chile,7955549.0,16120955.0,2003
China,0.0,0.0,2003
"Coreia do Sul, República",0.0,0.0,2003
Croácia,0.0,0.0,2003
Cuba,0.0,0.0,2003
Emirados Árabes Unidos,0.0,0.0,2003
Eslovênia,0.0,0.0,2003
Eslováquia,0.0,0.0,2003
Espanha,410133.0,1721562.0,2003
Estados Unidos,173327.0,448844.0,2003
França,1958362.0,6093629.0,2003
Geórgia,0.0,0.0,2003
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2003
Grécia,0.0,0.0,2003
Hong Kong,0.0,0.0,2003
Hungria,13391.0,39649.0,2003
Indonésia,0.0,0.0,2003
Irlanda,0.0,0.0,2003
Israel,0.0,0.0,2003
Itália,5237027.0,10545425.0,2003
Japão,0.0,0.0,2003
Iugoslávia,0.0,0.0,2003
Líbano,1116.0,8013.0,2003
Luxemburgo,0.0,0.0,2003
Macedônia,0.0,0.0,2003
Marrocos,0.0,0.0,2003
México,0.0,0.0,2003
Moldávia,0.0,0.0,2003
Montenegro,0.0,0.0,2003
Noruega,0.0,0.0,2003
Nova Zelândia,21139.0,153081.0,2003
Países Baixos (Holanda),0.0,0.0,2003
Panamá,0.0,0.0,2003
Peru,0.0,0.0,2003
Porto Rico,0.0,0.0,2003
Portugal,3344190.0,9649346.0,2003
Reino Unido,0.0,0.0,2003
Republica Dominicana,0.0,0.0,2003
Romênia,0.0,0.0,2003
Rússia,0.0,0.0,2003
San Marino,0.0,0.0,2003
Sérvia,0.0,0.0,2003
Síria,0.0,0.0,2003
Suazilândia,0.0,0.0,2003
Suíça,1900.0,3522.0,2003
"Tcheca, República",0.0,0.0,2003
Tunísia,0.0,0.0,2003
Turquia,0.0,0.0,2003
Ucrânia,0.0,0.0,2003
Uruguai,1096094.0,1630471.0,2003
Não consta na tabela,0.0,0.0,2003
Não declarados,0.0,0.0,2003
Outros,0.0,0.0,2003
Africa do Sul,303489.0,665101.0,2004
Alemanha,420075.0,550750.0,2004
Argélia,0.0,0.0,2004
Arábia Saudita,0.0,0.0,2004
Argentina,10202602.0,17142493.0,2004
Armênia,0.0,0.0,2004
Austrália,192539.0,561291.0,2004
Áustria,1170.0,24677.0,2004
Bermudas,0.0,0.0,2004
Bélgica,0.0,0.0,2004
Bolívia,0.0,0.0,2004
Bósnia-Herzegovina,0.0,0.0,2004
Brasil,2088.0,16212.0,2004
Bulgária,0.0,0.0,2004
Canada,0.0,0.0,2004
Chile,11134141.0,22521618.0,2004
China,0.0,0.0,2004
"Coreia do Sul, República",450.0,560.0,2004
Croácia,0.0,0.0,2004
Cuba,0.0,0.0,2004
Emirados Árabes Unidos,0.0,0.0,2004
Eslovênia,0.0,0.0,2004
Eslováquia,0.0,0.0,2004
Espanha,603666.0,2092080.0,2004
Estados Unidos,79531.0,255328.0,2004
França,2092261.0,6201807.0,2004
Geórgia,0.0,0.0,2004
"Geórgia do Sul e Sandwich do Sul, Ilhas",0.0,0.0,2004
Grécia,0.0,0.0,2004
Hong Kong,0.0,0.0,2004
Hungria,10967.0,26900.0,2004
Indonésia,0.0,0.0,2004
Irlanda,0.0,0.0,2004
